OID,License_Se,License_Ty,License_Cl,License__1,Agency_Zon,Agency_Z_1,County_Nam,Premises_N,Doing_Busi,Actual_Add,Additional,City,State,Zip,License_Ce,License_Or,License_Ef,License_Ex,Latitude,Longitude,Location,serial_a2b
-1,1228413,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,JSB BROTHER INC,NIGHT DEGREE SUITES AND LOUNGE,6011 7TH AVE,,BROOKLYN,NY,11220,880090,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.636750921000001,-74.011834479800001,"(40.636750921, -74.0118344798)",11251
-1,1228577,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUNGALOW ONE LLC,MASON JAR GRILL,45 E 30 STREET,PARK & MADISON,NEW YORK,NY,10016,892676,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.745093898999997,-73.984300511900003,"(40.745093899, -73.9843005119)",11256
-1,1228611,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CERELI INC,MOLE,57 JANE ST,HUDSON & JANE STREETS,NEW YORK,NY,10014,880807,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.738191669999999,-74.005537612500007,"(40.73819167, -74.0055376125)",11257
-1,1228651,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FONDUE 26 LLC,THE AINSWORTH,122 W 26TH STREET,6TH AND 7TH AVENUES,NEW YORK,NY,10001,879441,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.745039160499999,-73.992131060899993,"(40.7450391605, -73.9921310609)",11260
-1,1228729,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,232 W 14 RESTAURANT CORP,C K 14 THE CROOKED KNIFE,232 W 14TH ST,7TH & 8TH AVES,NEW YORK,NY,10011,884429,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.738919655799997,-74.000651149099994,"(40.7389196558, -74.0006511491)",11267
-1,1228959,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,110 BEDFORD REST CORP,THE BEDFORD,110 BEDFORD AVENUE,11TH STREET & BERRY STREET,BROOKLYN,NY,11211,883694,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.720058715699999,-73.955418345400005,"(40.7200587157, -73.9554183454)",11284
-1,1228960,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,COMPASS LCS LLC,,11 WALL STREET,BROAD AND WALL STREETS,NEW YORK,NY,10005,885582,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.707446877300001,-74.011295930900005,"(40.7074468773, -74.0112959309)",11285
-1,1228975,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SA MIDTOWN LLC,CASA LEVER,390 PARK AVE,,NEW YORK,NY,10022,883075,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.759441330000001,-73.972464063700002,"(40.75944133, -73.9724640637)",11287
-1,1229027,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DESMO 916 CORP,LAVAGNA,545 E 5TH ST AKA 76 AVE B,AVENUES A & B,NEW YORK,NY,10009,879111,,10/1/2017 0:00:00,9/30/2019 0:00:00,40.724451910799999,-73.983304839200002,"(40.7244519108, -73.9833048392)",11291
-1,1229223,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,COMPASS LCS LLC,,1 PACE PLAZA,CROSS STS DOVER ST & NASSAU ST,NEW YORK,NY,10038,885581,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.711604215400001,-74.005761093800004,"(40.7116042154, -74.0057610938)",11302
-1,1229395,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,FOUR SEE LTD,LA FONTANA RESTAURANT,2879 AMBOY ROAD,PARK STREET AND AMBOY ROAD,STATEN ISLAND,NY,10306,884512,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.568290320000003,-74.126121672799997,"(40.56829032, -74.1261216728)",11311
-1,1229458,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,117 E 14TH STREET,IRVING PLACE AND 4TH AVENUE,NEW YORK,NY,10003,886259,,4/4/2018 0:00:00,3/31/2020 0:00:00,40.734054749800002,-73.988866798999993,"(40.7340547498, -73.988866799)",11313
-1,1229531,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,TASTE OF COCHIN INC,,24808 UNION TPKE,,BELLEROSE,NY,11426,880038,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.742337279099999,-73.721869195799997,"(40.7423372791, -73.7218691958)",11319
-1,1229588,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SKY BAR TIMES SQUARE INC & PM HOSPITALITY,GROUP INC AS MANAGER D/B/A SKY ROOM,330 W 40TH ST 33RD FLOOR,8TH & 9TH AVENUE,NEW YORK,NY,10018,869616,,1/3/2017 0:00:00,12/31/2018 0:00:00,40.756269026600002,-73.991649071099999,"(40.7562690266, -73.9916490711)",11322
-1,1229592,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,EATALY NY LLC,EATALY AND EATALY SCUOLA,200 5TH AVE GROUND FL,22ND ST AND 23RD ST,NEW YORK,NY,10010,893072,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.742860280000002,-73.988686737899997,"(40.74286028, -73.9886867379)",11323
-1,1229603,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HIGHLANDS RESTAURANT GROUP NYC LP,HIGHLANDS,150 W 10TH STREET,GREENWICH AVE & WAVERLY PLACE,NEW YORK,NY,10014,880193,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.734448882199999,-74.001218118400004,"(40.7344488822, -74.0012181184)",11324
-1,1229606,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,293 3RD CAFE INC,BLUE BELL CAFE,293 3RD AVENUE,E 22ND ST & E 23RD ST,NEW YORK,NY,10010,883887,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.738539813099997,-73.983262811000003,"(40.7385398131, -73.983262811)",11325
-1,1229618,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ARK MAD DINING LLC,ROBERT,2 COLUMBUS CIRCLE,7TH & 9TH FLOORS,NEW YORK,NY,10019,883435,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.767592743700000,-73.981913188400000,"(40.7675927437, -73.9819131884)",11326
-1,1229679,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BIRMINGHAM NY INC,BELL BOOK AND CANDLE,141 WEST 10TH STREET,,NEW YORK,NY,10014,868908,,12/1/2016 0:00:00,11/30/2018 0:00:00,40.734646379099999,-74.000641113300006,"(40.7346463791, -74.0006411133)",11328
-1,1229825,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,FLUXCO LLC,LOWLANDS,543 3RD AVE,13TH & 14TH STS,BROOKLYN,NY,11215,883602,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.668520229599999,-73.993375383800000,"(40.6685202296, -73.9933753838)",11337
-1,1229984,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,BK VENTURE GROUP LTD,STARLETS,49 09 25TH AVENUE,49TH AND 50TH STREETS,WOODSIDE,NY,11377,880123,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.764608456500000,-73.904414476599996,"(40.7646084565, -73.9044144766)",11346
-1,1230032,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ABRIL NY CORPORATION,VAMOS AL TEQUILA,162 FRANKLIN ST,INDIA AND JAVA,BROOKLYN,NY,11222,897977,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.730691380800003,-73.957648492299995,"(40.7306913808, -73.9576484923)",11348
-1,1230059,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,TIJUANA SPORTS BAR INC,,472 KINGS HGWY,,BROOKLYN,NY,11223,880583,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.604223400800002,-73.972512796600000,"(40.6042234008, -73.9725127966)",11350
-1,1230193,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SHARABI INC,PIERRE LOTI WEST,258 W 15TH STREET,,NEW YORK,NY,10011,882985,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.739956583500003,-74.001040187699999,"(40.7399565835, -74.0010401877)",11354
-1,1230253,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FERRO'S RESTAURANT  LLC,,145 E 50TH STREET-ROOF,,NEW YORK,NY,10022,885224,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.756352446000001,-73.971871874499996,"(40.756352446, -73.9718718745)",11356
-1,1230358,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SAVORY & SWEET LLC,404,404 10TH AVE,AKA 450 W 33RD ST,NEW YORK,NY,10001,867897,,11/1/2016 0:00:00,10/31/2018 0:00:00,40.754003034900002,-73.999477824099998,"(40.7540030349, -73.9994778241)",11366
-1,1230359,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,34 8TH AVENUE LLC,ANFORA,34 8TH AVENUE,WEST 4TH ST AND 8TH AVENUE,NEW YORK,NY,10014,886574,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.737888337599998,-74.004327574599998,"(40.7378883376, -74.0043275746)",11367
-1,1230626,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BIZMAX NY INC,KARAOKE WOW,10 W 32ND STREET 4TH FL,5TH AVENUE AND BROADWAY,NEW YORK,NY,10001,885606,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.747364369300001,-73.986156421000004,"(40.7473643693, -73.986156421)",11377
-1,1230749,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,SPA CASTLE INC,,131 10 11TH AVENUE,,COLLEGE POINT,NY,11356,883070,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.787687370800001,-73.837237807899996,"(40.7876873708, -73.8372378079)",11382
-1,1230787,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,HARD EIGHT RESTAURANT COMPANY LLC,THE WHISKEY BROOKLYN,44 BERRY ST,STORE #4 A/K,BROOKLYN,NY,11211,893379,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.721010023300003,-73.956467437000001,"(40.7210100233, -73.956467437)",11387
-1,1230886,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BASERA INDIAN CUISINE INC,,745 9TH AVE,50TH & 51TH,NEW YORK,NY,10019,881052,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.763660737999999,-73.988883018099997,"(40.763660738, -73.9888830181)",11392
-1,1230970,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,PRIVILEGE LOUNGE INC,,140 GRAHAM AVE,JOHNSON AVE & BOERUM ST,BROOKLYN,NY,11206,876318,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.706252488399997,-73.942951442600005,"(40.7062524884, -73.9429514426)",11401
-1,1231015,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,SACKETT BAR LLC,THE SACKETT,661 SACKETT ST,4TH AVE & 5TH AVE,BROOKLYN,NY,11217,880940,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.677997222099997,-73.982348000700000,"(40.6779972221, -73.9823480007)",11405
-1,1231198,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,VIVA RD CORP,,188 BERRY STREET,BERRY STREET & NORTH 3 STREET,BROOKLYN,NY,11211,891892,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.716692419700003,-73.961190792899998,"(40.7166924197, -73.9611907929)",11415
-1,1231255,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,301 TAVERN CORP,BREUKELEN,301 AINSLIE STREET,,BROOKLYN,NY,11211,884133,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.713321162699998,-73.942290456199999,"(40.7133211627, -73.9422904562)",11417
-1,1231290,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,76TH STREET RESTAURANT LLC,CAFE BOULUD,20 E 76TH ST,5TH AVE & MADISON AVE,NEW YORK,NY,10021,883186,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.774575841500003,-73.964054589499995,"(40.7745758415, -73.9640545895)",11418
-1,1231413,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MHBK ASSOCIATES INC,THE TANGLED VINE,434 AMSTERDAM AVE,AT 81ST STREET,NEW YORK,NY,10024,884174,,2/5/2018 0:00:00,1/31/2020 0:00:00,40.784399689499999,-73.977494240300004,"(40.7843996895, -73.9774942403)",11420
-1,1231418,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,MRB 162 STREET CORP,BLUTO'S PUB,45 03 162ND STREET,,FLUSHING,NY,11358,893525,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.756267237099998,-73.804475244800003,"(40.7562672371, -73.8044752448)",11421
-1,1231506,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MAISON PREMIERE CORP,,298 BEDFORD AVE,GRAND & 1ST STREETS,BROOKLYN,NY,11249,869209,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.714220192799999,-73.961554685199999,"(40.7142201928, -73.9615546852)",11423
-1,1231604,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,STOP AT THE SPOT SWEET POT RESTAURANT & COCKTAIL,LOUNGE INC,918 E 233RD ST,BRONXWOOD & PAULDING AVENUES,BRONX,NY,10466,880680,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.891260502500003,-73.850854894999998,"(40.8912605025, -73.850854895)",11428
-1,1231829,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,SALIMAR 2 CORP,RESTAURANT BAR,357 E 138TH STREET,,BRONX,NY,10454,881032,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.809726747799999,-73.924204559900005,"(40.8097267478, -73.9242045599)",11433
-1,1231830,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,C & G GOURMET USA CORP,WA JEAL,1588 2ND AVENUE,82ND AND 83RD STREETS,NEW YORK,NY,10028,886050,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.775537470800003,-73.953349252999999,"(40.7755374708, -73.953349253)",11434
-1,1231955,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,A & G RIVER DELI LLC,RIVER DELI,28 34 COLUMBIA PLACE,JORALEMON ST & COLUMBIA PLACE,BROOKLYN,NY,11201,885390,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.657708999999997,-74.007139259699997,"(40.657709, -74.0071392597)",11436
-1,1232110,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,N Y RESTAURANT SUPPLIES INC,ANGEL'S SHARE & VILLAGE YOKOCHO,29 3RD AVE  2ND FL,3RD AVENUE & EAST 9TH STREET,NEW YORK,NY,10003,874638,,6/1/2017 0:00:00,5/31/2019 0:00:00,40.729772024200003,-73.989641241100003,"(40.7297720242, -73.9896412411)",11445
-1,1232145,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,SAM WON GAHK INC,,14420 NORTHERN BLVD,PARSONS BLVD & 146TH STREET,FLUSHING,NY,11354,884049,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.764656995300001,-73.823112784100005,"(40.7646569953, -73.8231127841)",11448
-1,1232357,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,243 WEST 54TH CAFE INC,CHARACTERS,243 W 54TH STREET,BETWEEN BROADWAY & 8TH AVENUE,NEW YORK,NY,10019,885535,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.764221959799997,-73.982777566799996,"(40.7642219598, -73.9827775668)",11455
-1,1232367,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,PIO PIO RESTAURANT INC,,84 02 NORTHERN BLVD,,JACKSON HEIGHTS,NY,11372,892206,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.755645643699999,-73.883447652200005,"(40.7556456437, -73.8834476522)",11459
-1,1232395,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,32 CAFE INC,BANGIA,11 E 32ND ST LOWER LEVEL,MADISON & 5TH AVE,NEW YORK,NY,10016,871958,,3/1/2017 0:00:00,2/28/2019 0:00:00,40.746884896899999,-73.984726571099998,"(40.7468848969, -73.9847265711)",11460
-1,1232464,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,264 RESTAURANT CORP,BELLA MAMA ROSE,266 MORNINGSTAR ROAD,WALKER ST & HOOKER PLACE,STATEN ISLAND,NY,10303,884565,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.631535247899997,-74.146871454000006,"(40.6315352479, -74.146871454)",11463
-1,1232599,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,32 07 36TH AVE RESTAURANT CORP,THE MAD DONKEY,32 07 36TH AVENUE,32ND & 33RD STREETS,ASTORIA,NY,11106,885011,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.756221313300003,-73.928841290899996,"(40.7562213133, -73.9288412909)",11470
-1,1232602,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,MANOR OKTOBERFEST FOREST HILLS INC,MANOR OKTOBERFEST FOREST HILLS,73 11 YELLOWSTONE BLVD,INGRAM AND JUNO,FOREST HILLS,NY,11375,883383,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.717663363600003,-73.856923399500005,"(40.7176633636, -73.8569233995)",11471
-1,1232742,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,DS 3 LLC,CASA NOVA,3555 VICTORY BLVD,TRAVIS AVE & RICHMOND AVE,STATEN ISLAND,NY,10314,880234,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.601276723600002,-74.176277714700007,"(40.6012767236, -74.1762777147)",11479
-1,1232746,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MARCO POLO TAKE OUT LLC,ENOTECA ON COURT,347 COURT ST,PRESIDENT & UNION ST,BROOKLYN,NY,11231,883501,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.682271234399998,-73.995870018700003,"(40.6822712344, -73.9958700187)",11480
-1,1232844,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,QUE BONITA INC,THE NARROWS,1037 FLUSHING AVENUE,MORGAN & VANDERVOORT STREETS,BROOKLYN,NY,11237,891647,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.703937507699997,-73.930902129900005,"(40.7039375077, -73.9309021299)",11485
-1,1232881,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ELEPAT CORP,ASHTONS ALLEY,825 3RD AVE AKA 201 E 50TH ST,3RD AVE & 50TH ST,NEW YORK,NY,10022,883862,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.756437086900000,-73.970216353699996,"(40.7564370869, -73.9702163537)",11487
-1,1232915,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,GUAYACAN BAR & LOUNGE CORP,,184 17 JAMAICA AVENUE,84TH STREET & 184TH PLACE,HOLLIS,NY,11423,885846,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.709326706699997,-73.775493816400001,"(40.7093267067, -73.7754938164)",11490
-1,1232970,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,L E S RESTAURANT CORP,FARMHOUSE,81 LUDLOW ST AKA 246 BROOME ST,DELANCEY & BROOME,NEW YORK,NY,10002,880219,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.717933306399999,-73.989516924000000,"(40.7179333064, -73.989516924)",11497
-1,1232988,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,1 WEST 3RD ST RESTAURANT ASSOCIATES LLC,WEST 3RD COMMON,1 W 3RD STREET,BROADWAY AND MERCER STREET,NEW YORK,NY,10012,884227,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.728246769400002,-73.995567836199996,"(40.7282467694, -73.9955678362)",11499
-1,1233069,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,LOCAL BAR AND GRILL INC,,39 24 BELL BLVD,,BAYSIDE,NY,11361,883049,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.765016758500003,-73.771817089500004,"(40.7650167585, -73.7718170895)",11505
-1,1233248,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,R & G SOHO LLC,PICCOLA CUCINA,184 PRINCE STREET,THOMPSON AND SULLIVAN STREETS,NEW YORK,NY,10012,886588,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.726339521200003,-74.002194702699995,"(40.7263395212, -74.0021947027)",11511
-1,1233388,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MR BIGGS BAR & GRILL INC,MR BIGGS BAR & GRILL,596 10TH AVE,CORNER OF 10TH AVENUE &43RD ST,NEW YORK,NY,10036,886177,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.760278364000001,-73.994916213799996,"(40.760278364, -73.9949162138)",11518
-1,1233410,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,SILHOUETTE RESTAURANT LOUNGE CORP,,5668 BROADWAY,233RD & 234TH STREET,BRONX,NY,10471,875685,,7/1/2017 0:00:00,6/30/2019 0:00:00,40.881019645999999,-73.903123127399994,"(40.881019646, -73.9031231274)",11522
-1,1233591,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHADO SUSHI CORP,ARABESQUE,4 E 36TH STREET,5TH AND MADISON AVENUES,NEW YORK,NY,10016,892766,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.749566617900001,-73.983405181300000,"(40.7495666179, -73.9834051813)",11532
-1,1233698,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,AMBER RESTAURANT LLC,AMBER,119 NASSAU AVENUE,ECKFORD ST & MCGUINNESS BLVD,BROOKLYN,NY,11222,882949,,11/1/2017 0:00:00,10/31/2019 0:00:00,40.724402618600003,-73.949084335199998,"(40.7244026186, -73.9490843352)",11538
-1,1233780,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,354 MELROSE RESTAURANT INC,LA PERLA DEL ULUA RESTAURANT,354 MELROSE STREET,WILSON AVE & KNICKERBOCKER AVE,BROOKLYN,NY,11237,892353,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.703780243399997,-73.927868816599997,"(40.7037802434, -73.9278688166)",11542
-1,1233784,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,ASTORIA BOWL INC,,19 45 49TH STREET,19TH & 20TH AVENUES,ASTORIA,NY,11105,892234,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.772891339499999,-73.895248553000002,"(40.7728913395, -73.895248553)",11544
-1,1233837,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,"PURPLE ROSE INC, THE",,7217 8TH AVE,72ND STREET & 73RD STREET,BROOKLYN,NY,11228,880061,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.628563158600002,-74.016751906799996,"(40.6285631586, -74.0167519068)",11548
-1,1233858,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DONIZETTI LLC,FIVE NAPKIN BURGER,2315 BROADWAY,,NEW YORK,NY,10024,884786,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.786964857800001,-73.977864156199999,"(40.7869648578, -73.9778641562)",11549
-1,1233870,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,GOOD TO GO ENTERPRISES LLC,GOOD TO GO,1894 EASTCHESTER RD,,BRONX,NY,10461,880025,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.851468679500002,-73.844126888500000,"(40.8514686795, -73.8441268885)",11551
-1,1234044,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MURRAY HILLS ENTERPRISES INC,CASK BAR & KITCHEN,167 EAST 33RD STREET,E 32ND ST & E 34TH ST,NEW YORK,NY,10016,892737,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.745462669399998,-73.979418495700003,"(40.7454626694, -73.9794184957)",11556
-1,1234058,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,BREAD & BUTTER DEVELOPMENT GROUP LLC,WATTY AND MEG,248 COURT STREET,KANE ST & BALTIC ST,BROOKLYN,NY,11201,883299,,12/1/2017 0:00:00,11/30/2019 0:00:00,40.685480466000001,-73.994471161299998,"(40.685480466, -73.9944711613)",11558
-1,1234303,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CAFFE PICASSO LTD,OVEST PIZZOTECA,513 W 27TH STREET,10TH AVENUE & 11TH AVENUE,NEW YORK,NY,10001,891587,,5/2/2018 0:00:00,3/31/2020 0:00:00,40.750568548700002,-74.003015315200003,"(40.7505685487, -74.0030153152)",11570
-1,1234324,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,MIKE'S UNICORN DINER INC,MIKE'S UNICORN DINER,2944 VICTORY BLVD,VICTORY BLVD & SAYBROOK ST,STATEN ISLAND,NY,10314,884768,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.607349855099997,-74.160314484500006,"(40.6073498551, -74.1603144845)",11572
-1,1234345,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,CHIPOTLE MEXICAN GRILL,101 111 FULTON ST/151 WILLIAM,FULTON ST ANN ST/ WILLIAMS ST,NEW YORK,NY,10038,886957,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.709786518400001,-74.006268351000003,"(40.7097865184, -74.006268351)",11573
-1,1234367,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,J AND S BAR INC,ROCKY MC BRIDE'S,2701 23RD AVE,27TH AND 28TH STREETS,ASTORIA,NY,11102,884875,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.776025348300003,-73.915111208200003,"(40.7760253483, -73.9151112082)",11575
-1,1234388,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,L PLUS L PRODUCTIONS LLC,OFRENDA,113 7TH AVENUE S,CHRISTOPHER & WEST STREETS,NEW YORK,NY,10014,886568,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.733603146299998,-74.002733242399998,"(40.7336031463, -74.0027332424)",11577
-1,1234453,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,LOS CEDANOS CORP,D BLASS,1346 EDWARD L GRANT HGWY # 2&3,,BRONX,NY,10452,874543,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.840460174900002,-73.921409354100007,"(40.8404601749, -73.9214093541)",11583
-1,1234518,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NEW RESTART INC,TAORMINA,145 147 MULBERRY STREET,GRAND & HESTER STREETS,NEW YORK,NY,10013,892166,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.718858217700003,-73.997577974799995,"(40.7188582177, -73.9975779748)",11586
-1,1234694,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GOD SAVE THE KING LLC,PROVOCATEUR NIGHT CLUB,18 9TH AVENUE STORE NO 2,LITTLE W 12TH ST & W 13TH ST,NEW YORK,NY,10014,880821,,12/8/2017 0:00:00,11/30/2019 0:00:00,40.740139123799999,-74.005868292200006,"(40.7401391238, -74.0058682922)",11597
-1,1234752,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,JOE'S OF AVENUE U INC,VILLA PARADISO,145 GREAVES LANE,,STATEN ISLAND,NY,10308,884537,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.554068208799997,-74.144776400400005,"(40.5540682088, -74.1447764004)",11598
-1,1235332,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MICADO BROOKLYN LLC,ANCHORED INN,57 WATERBURY STREET,SCHOLES & MESEROLE STREETS,BROOKLYN,NY,11206,869818,,2/1/2017 0:00:00,1/31/2019 0:00:00,40.709332265800001,-73.937162615299997,"(40.7093322658, -73.9371626153)",11621
